disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,region,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,id,hash,lastRefresh
3123,1996-11-19T00:00:00.000Z,MAJOR WATER MAIN BREAK,1996-11-17T00:00:00.000Z,1996-11-27T00:00:00.000Z,Emergency,RI,Rhode Island                  ,Other,1996-11-20T00:00:00.000Z,2002-02-19T00:00:00.000Z,2002-01-10T00:00:00.000Z,1,0,0,1,1,5f309bf9-7c36-4c13-8cb1-f2ed10f03a31,d0eea8ab2ddfced83bf9add6dd35f7c0b4678d05,2023-09-28T23:41:26.075Z
1146,1996-11-19T00:00:00.000Z,"SEVERE STORMS, FLOODING, HEAVY RAINS, HIGH WINDS",1996-10-19T00:00:00.000Z,1996-10-20T00:00:00.000Z,Major Disaster,NY,New York                      ,Severe Storm,1996-11-19T00:00:00.000Z,2004-04-09T00:00:00.000Z,2004-03-17T00:00:00.000Z,2,0,1,1,1,59795b70-2e87-4f59-8ffe-276975641ced,de7f03717ad84b6a784112cae65379dc4c89819e,2023-09-28T23:41:26.075Z
1145,1996-11-19T00:00:00.000Z,SEVERE STORMS AND FLOODING,1996-10-18T00:00:00.000Z,1996-10-23T00:00:00.000Z,Major Disaster,NJ,New Jersey                    ,Severe Storm,1996-11-19T00:00:00.000Z,2002-12-30T00:00:00.000Z,2002-12-04T00:00:00.000Z,2,0,1,0,0,aaf5b252-4752-456b-98db-dbbda9410ff4,229e49b4c620849527182892ebffb713aa820d10,2023-09-28T23:41:26.075Z
3122,1996-11-18T00:00:00.000Z,SEVERE STORMS AND FLOODING,1996-11-05T00:00:00.000Z,1996-12-09T00:00:00.000Z,Emergency,HI,Hawaii                        ,Severe Storm,1996-11-19T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-11-02T00:00:00.000Z,9,0,1,1,1,50338790-b2bd-45b7-933e-eaacdacca8d8,93888ed61dc296f3b0796560c26138a3492fd17c,2023-09-28T23:41:26.075Z
1144,1996-10-29T00:00:00.000Z,FALL NORTHEASTER RAINSTORM,1996-10-20T00:00:00.000Z,1996-10-23T00:00:00.000Z,Major Disaster,NH,New Hampshire                 ,Flood,1996-10-30T00:00:00.000Z,2006-04-17T00:00:00.000Z,2006-03-23T00:00:00.000Z,1,0,1,1,1,b13aea76-a48d-4d74-a899-d9c6331802ca,36faf4985bf45e1a5541a0a25719e7d066496701,2023-09-28T23:41:26.075Z
1143,1996-10-28T00:00:00.000Z,SEVERE STORMS AND FLOODING,1996-10-20T00:00:00.000Z,1996-10-26T00:00:00.000Z,Major Disaster,ME,Maine                         ,Flood,1996-10-29T00:00:00.000Z,2006-03-27T00:00:00.000Z,2006-02-22T00:00:00.000Z,1,0,1,1,1,b3166f39-0659-4147-afdf-16a817c2f6f4,e64d91ae34e4510c3d7c29b2b8408deb2abce5ea,2023-09-28T23:41:26.075Z
1142,1996-10-25T00:00:00.000Z,EXTREME WEATHER CONDITONS AND FLOODING,1996-10-20T00:00:00.000Z,1996-10-25T00:00:00.000Z,Major Disaster,MA,Massachusetts                 ,Flood,1996-10-29T00:00:00.000Z,2010-06-08T00:00:00.000Z,2010-05-24T00:00:00.000Z,1,0,1,1,1,ba28bbf5-39a7-4dc4-be31-49d352d6d59b,60d5646f125f13a7dbbfd7018bf36e7c32ad7de4,2023-09-28T23:41:26.075Z
3121,1996-10-24T00:00:00.000Z,"SEVERE STORM,HEAVY RAINS, FLOODING, HIGH WINDS",1996-10-20T00:00:00.000Z,1996-10-26T00:00:00.000Z,Emergency,ME,Maine                         ,Severe Storm,1996-10-24T00:00:00.000Z,2002-02-19T00:00:00.000Z,2002-01-10T00:00:00.000Z,1,0,1,1,1,6ce6b173-e39b-4388-9a88-476bc460995d,73800bc3e9f39c4519b9990e5e6d890535288d2d,2023-09-28T23:41:26.075Z
3120,1996-10-23T00:00:00.000Z,SEVERE FIRESTORMS,1996-10-21T00:00:00.000Z,1996-10-31T00:00:00.000Z,Emergency,CA,California                    ,Fire,1996-10-24T00:00:00.000Z,2010-08-02T00:00:00.000Z,2010-07-29T00:00:00.000Z,9,0,1,1,1,56fe3049-3536-4657-a5dd-04f697fa5ef9,39797f3e4a9a52dc23268ce54f627b7f5ce03b28,2023-09-28T23:41:26.075Z
3119,1996-10-23T00:00:00.000Z,EXTREME WEATHER CONDITIONS AND FLOODING,1996-10-20T00:00:00.000Z,1996-10-25T00:00:00.000Z,Emergency,MA,Massachusetts                 ,Flood,1996-10-24T00:00:00.000Z,2002-03-06T00:00:00.000Z,2002-02-04T00:00:00.000Z,1,0,1,1,1,2fc5c608-53ac-40b9-88e4-061ac7d5c979,1f4f58e6de32c71343408b32a6784a0fc13965c2,2023-09-28T23:41:26.075Z
1141,1996-10-15T00:00:00.000Z,TROPICAL STORM JOSEPHINE,1996-10-07T00:00:00.000Z,1996-10-21T00:00:00.000Z,Major Disaster,FL,Florida                       ,Severe Storm,1996-10-16T00:00:00.000Z,2006-04-26T00:00:00.000Z,2006-03-24T00:00:00.000Z,4,0,1,0,0,4f77cc30-dd43-4462-8cb8-29d908c48a51,30123f98e6155f4a541a85ed97e492fde9b90de0,2023-09-28T23:41:26.075Z
1140,1996-09-30T00:00:00.000Z,SEVERE WINDS AND FLOODING ASSOC WITH HURRICANE FRAN,1996-09-05T00:00:00.000Z,1996-10-15T00:00:00.000Z,Major Disaster,SC,South Carolina                ,Flood,1996-10-01T00:00:00.000Z,2002-03-06T00:00:00.000Z,2002-02-13T00:00:00.000Z,4,0,0,1,1,039d7cc7-2c75-42bc-a2c0-49d0c3b2a96c,cc03c45fa5610ae73d6bb3069173e15139df9187,2023-09-28T23:41:26.075Z
1139,1996-09-17T00:00:00.000Z,SEVERE STORMS AND FLOODING ASSOC WITH TROPICAL STORM FRAN,1996-09-06T00:00:00.000Z,1996-09-09T00:00:00.000Z,Major Disaster,MD,Maryland                      ,Hurricane,1996-09-18T00:00:00.000Z,2006-03-27T00:00:00.000Z,2006-03-09T00:00:00.000Z,3,0,1,1,1,b518300e-2943-49c0-829d-1c8091dfdee2,916dd5c4e0cea07a9d8ff21085538d9b768a3d2d,2023-09-28T23:41:26.075Z
1138,1996-09-13T00:00:00.000Z,FLOODING ASSOCIATED WITH TROPICAL DEPRESSION FRAN,1996-09-06T00:00:00.000Z,1996-09-08T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Flood,1996-09-16T00:00:00.000Z,2004-03-23T00:00:00.000Z,2004-03-09T00:00:00.000Z,3,0,1,1,1,a5ed81c5-bdd2-4fe7-8a5a-b4d2467ea9a9,6a8b7054c5c7eb3940162fc3867d0f113e29ccd7,2023-09-28T23:41:26.075Z
1137,1996-09-11T00:00:00.000Z,"HURRICANE FRAN AND ASSOCIATED HEAVY RAINS,FLOODING HIGHWIND",1996-09-05T00:00:00.000Z,1996-09-08T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Severe Storm,1996-09-12T00:00:00.000Z,2005-03-30T00:00:00.000Z,2005-03-18T00:00:00.000Z,3,0,1,1,1,c6869a30-4a8d-421c-a6d9-d071018d90b1,1fd9bf25b636ecfe98393c24e32b6e3f065f87e3,2023-09-28T23:41:26.075Z
1136,1996-09-11T00:00:00.000Z,HURRICANE HORTENSE,1996-09-09T00:00:00.000Z,1996-09-11T00:00:00.000Z,Major Disaster,PR,Puerto Rico                   ,Hurricane,1996-09-12T00:00:00.000Z,2010-11-18T00:00:00.000Z,2010-11-10T00:00:00.000Z,2,0,1,1,1,d3339f81-55c7-49e0-9cab-d95c99674da4,d4cbc2d63183e776a4a51982cf972279fafc8842,2023-09-28T23:41:26.075Z
2191,1996-09-06T00:00:00.000Z,SHEPARD MOUNTAIN FIRE (CARBON CTY),1996-09-06T00:00:00.000Z,1996-09-06T00:00:00.000Z,Fire Suppression,MT,Montana                       ,Fire,1996-09-06T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-02-03T00:00:00.000Z,8,,,,,cf0ce856-e4c5-4482-84e9-e169ae56e385,02032544928c5f82655bc75c09fafb3e01bf84fa,2023-09-28T23:41:26.075Z
1135,1996-09-06T00:00:00.000Z,HURRICANE FRAN AND ASSOCIATED SEVERE STORM COND,1996-09-05T00:00:00.000Z,1996-09-23T00:00:00.000Z,Major Disaster,VA,Virginia                      ,Hurricane,1996-09-09T00:00:00.000Z,2013-08-19T00:00:00.000Z,2010-06-02T00:00:00.000Z,3,0,1,1,1,15023a9f-8640-4d93-bb7f-61358d5577ef,f5ec927df0a6451e382e95093bcc796d58857b6c,2023-09-28T23:41:26.075Z
1134,1996-09-06T00:00:00.000Z,HURRICANE FRAN,1996-09-05T00:00:00.000Z,1996-10-21T00:00:00.000Z,Major Disaster,NC,North Carolina                ,Hurricane,1996-09-06T00:00:00.000Z,2013-08-14T00:00:00.000Z,2011-01-21T00:00:00.000Z,4,0,1,1,1,8e90a199-8741-4bcc-8eb7-7c2a6d396d18,687e909445bf7148a018378fb0e3c45a1cf029f2,2023-09-28T23:41:26.075Z
2190,1996-08-26T00:00:00.000Z,RUBY COMPLEX FIRE  (ELKO),1996-08-26T00:00:00.000Z,1996-08-26T00:00:00.000Z,Fire Suppression,NV,Nevada                        ,Fire,1996-08-28T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-09-30T00:00:00.000Z,9,,,,,3c7a5412-ea7b-49e9-8228-0e84cb77748f,608c299d2a44a39bcf77ee7a7b7329bf693d1502,2023-09-28T23:41:26.075Z
2189,1996-08-24T00:00:00.000Z,SKELETON/EVANS WEST FIRE   (DESCHUTES),1996-08-24T00:00:00.000Z,1996-08-24T00:00:00.000Z,Fire Suppression,OR,Oregon                        ,Fire,1996-08-27T00:00:00.000Z,2001-09-09T00:00:00.000Z,1999-01-25T00:00:00.000Z,10,,,,,c7c93058-fbf8-4e5e-8348-0d1eb37cba33,52f2a95fb649ca3fb1206cd4f0f49f5c4c0d96c6,2023-09-28T23:41:26.075Z
1133,1996-08-21T00:00:00.000Z,"SEVERE STORMS, AND FLOODING",1996-06-15T00:00:00.000Z,1996-06-30T00:00:00.000Z,Major Disaster,IA,Iowa                          ,Severe Storm,1996-08-22T00:00:00.000Z,2005-08-02T00:00:00.000Z,2005-07-22T00:00:00.000Z,7,0,0,1,1,701555fe-22f7-404f-b745-d0146ccde51c,9e64bb5914cd659cb31268c991e8d00bf2bb4ee3,2023-09-28T23:41:26.075Z
1132,1996-08-14T00:00:00.000Z,"HEAVY RAINS, HIGH WINDS, FLOODING, AND SLIDES",1996-07-18T00:00:00.000Z,1996-07-31T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Fire,1996-08-14T00:00:00.000Z,2003-05-05T00:00:00.000Z,2003-04-23T00:00:00.000Z,3,0,1,1,1,342958b3-4394-4635-bd48-670a2a718e7a,b5e34a88245ab3844b4418075fc181afabcdf242,2023-09-28T23:41:26.075Z
2188,1996-08-13T00:00:00.000Z,LEE FIRE,1996-08-13T00:00:00.000Z,1996-08-13T00:00:00.000Z,Fire Suppression,NV,Nevada                        ,Fire,1996-08-15T00:00:00.000Z,2001-09-09T00:00:00.000Z,1999-05-06T00:00:00.000Z,9,,,,,484d54f4-6b2f-4b94-8775-02fba8b5b706,81687160787c12e797d06c924004ad64f7cf6e8d,2023-09-28T23:41:26.075Z
2187,1996-08-12T00:00:00.000Z,WHEELER FIRE (WHEELER),1996-08-12T00:00:00.000Z,1996-08-12T00:00:00.000Z,Fire Suppression,OR,Oregon                        ,Fire,1996-08-14T00:00:00.000Z,2001-09-09T00:00:00.000Z,1999-01-25T00:00:00.000Z,10,,,,,b5ea9f41-74b1-4eb1-b285-9ea039efb7d7,7cc5bf24d284b8345fd45caaa3a996fa74ca9c4a,2023-09-28T23:41:26.075Z
2186,1996-08-11T00:00:00.000Z,BOWIE FIRE (SPOKANE),1996-08-11T00:00:00.000Z,1996-08-11T00:00:00.000Z,Fire Suppression,WA,Washington                    ,Fire,1996-08-14T00:00:00.000Z,2001-09-09T00:00:00.000Z,1999-01-25T00:00:00.000Z,10,,,,,58f8a52d-f26f-4b4f-b63f-2e52f13273c6,b1add2167d2979a814a71a7d5c06f6b687e3b3f7,2023-09-28T23:41:26.075Z
2185,1996-08-05T00:00:00.000Z,BELLI RANCH FIRE,1996-08-05T00:00:00.000Z,1996-08-05T00:00:00.000Z,Fire Suppression,NV,Nevada                        ,Fire,1996-08-07T00:00:00.000Z,2001-09-09T00:00:00.000Z,1999-05-25T00:00:00.000Z,9,,,,,917b2814-2b42-4328-abf3-c6f4e4d221d4,eb3472ae73e5e69929041688e15358c54a4bc5fa,2023-09-28T23:41:26.075Z
1131,1996-08-02T00:00:00.000Z,"SEVERE STORMS, FLOODING AND TORNADOES",1996-07-17T00:00:00.000Z,1996-07-22T00:00:00.000Z,Major Disaster,WI,Wisconsin                     ,Flood,1996-08-05T00:00:00.000Z,2002-09-19T00:00:00.000Z,2000-09-15T00:00:00.000Z,5,0,0,1,1,6580f18d-b570-450e-ac34-e8527da35f21,3d1564cdee0ed17653425d808828376a22993a97,2023-09-28T23:41:26.075Z
1130,1996-07-26T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND TORNADOES",1996-07-19T00:00:00.000Z,1996-07-19T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Flood,1996-07-29T00:00:00.000Z,2006-04-26T00:00:00.000Z,2006-04-14T00:00:00.000Z,3,0,1,1,1,46b63bda-5ecd-41a6-ad78-7c8d5e8b452f,d09b99d1a15e80cce6511e798dd7c677df911f9c,2023-09-28T23:41:26.075Z
1129,1996-07-25T00:00:00.000Z,SEVERE STORMS AND FLOODING,1996-07-17T00:00:00.000Z,1996-08-07T00:00:00.000Z,Major Disaster,IL,Illinois                      ,Severe Storm,1996-07-26T00:00:00.000Z,2008-05-30T00:00:00.000Z,2008-05-07T00:00:00.000Z,5,0,1,1,1,eb176beb-ce6a-4a17-ac4e-925a80ddcefd,881df0949d2b9720d5ca547222abeb748265f01e,2023-09-28T23:41:26.075Z
1128,1996-07-23T00:00:00.000Z,SEVERE STORMS AND FLOODING,1996-06-21T00:00:00.000Z,1996-07-01T00:00:00.000Z,Major Disaster,MI,Michigan                      ,Severe Storm,1996-07-23T00:00:00.000Z,2006-03-27T00:00:00.000Z,2006-02-14T00:00:00.000Z,5,0,1,1,1,3beda9f2-7d28-4688-88a2-bc93fd588b55,67481b68e030f6fee4ce4121da052d79f8910fac,2023-09-28T23:41:26.075Z
1127,1996-07-18T00:00:00.000Z,HURRICANE BERTHA,1996-07-10T00:00:00.000Z,1996-07-13T00:00:00.000Z,Major Disaster,NC,North Carolina                ,Hurricane,1996-07-19T00:00:00.000Z,2006-03-27T00:00:00.000Z,2006-03-10T00:00:00.000Z,4,0,1,1,1,e713d602-cc3d-49fb-ab42-94316ed80c12,77c0e4ee63c829542e092365dd39cffa9385246d,2023-09-28T23:41:26.075Z
2184,1996-07-17T00:00:00.000Z,LAACEY FIRE,1996-07-07T00:00:00.000Z,1996-07-07T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-07-24T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,2f266749-bfdf-4932-bd9b-2892d1e0a821,bf862f637c7dcd9abfb3e0f54a786a945ee0efb8,2023-09-28T23:41:26.075Z
1126,1996-07-11T00:00:00.000Z,HURRICANE BERTHA,1996-07-08T00:00:00.000Z,1996-07-09T00:00:00.000Z,Major Disaster,VI,Virgin Islands of the U.S.    ,Hurricane,1996-07-12T00:00:00.000Z,2011-02-17T00:00:00.000Z,2011-02-09T00:00:00.000Z,2,0,1,1,1,b5c134b6-f8db-41e0-a175-6f6c32f82573,ef542c79e9c4eb505816feecd9238943dbc467af,2023-09-28T23:41:26.075Z
1125,1996-07-03T00:00:00.000Z,SEVERE STORMS AND FLOODING,1996-04-28T00:00:00.000Z,1996-05-25T00:00:00.000Z,Major Disaster,IN,Indiana                       ,Severe Storm,1996-06-03T00:00:00.000Z,2005-09-16T00:00:00.000Z,2005-08-25T00:00:00.000Z,5,0,1,1,1,ca03c93d-3d29-4c9a-9ef1-cc982ab94451,75d28b46b76f93a233eda6d054c1c20c1a18bd16,2023-09-28T23:41:26.075Z
1124,1996-06-27T00:00:00.000Z,EXTREME RAINFALL AND FLOODING,1996-06-12T00:00:00.000Z,1996-06-14T00:00:00.000Z,Major Disaster,VT,Vermont                       ,Flood,1996-06-27T00:00:00.000Z,2005-03-08T00:00:00.000Z,2005-02-23T00:00:00.000Z,1,0,0,1,1,0e46a2c3-6d25-4a1c-a249-02fa3a864381,c34dfe2b730b1ee5863caa684e1cd133f2c74c75,2023-09-28T23:41:26.075Z
1123,1996-06-25T00:00:00.000Z,SEVERE STORMS AND TORNADOES,1996-05-08T00:00:00.000Z,1996-05-28T00:00:00.000Z,Major Disaster,NE,Nebraska                      ,Severe Storm,1996-06-26T00:00:00.000Z,2004-04-09T00:00:00.000Z,2004-03-30T00:00:00.000Z,7,0,0,1,1,c0fd3f06-fdb0-41e6-9dad-53403433c851,d9e7002299a74f134b65d5f088418ac890f7d2a4,2023-09-28T23:41:26.075Z
2183,1996-06-24T00:00:00.000Z,AUTUMN HILL FIRE,1996-06-24T00:00:00.000Z,1996-06-24T00:00:00.000Z,Fire Suppression,NV,Nevada                        ,Fire,1996-06-27T00:00:00.000Z,2001-09-09T00:00:00.000Z,1999-05-25T00:00:00.000Z,9,,,,,84183939-9015-4954-a9a2-fe21ae620bfd,f4646903d246a30c64bcccee0416cf697de0893a,2023-09-28T23:41:26.075Z
2182,1996-06-24T00:00:00.000Z,COTTONWOOD FIRE,1996-06-24T00:00:00.000Z,1996-06-24T00:00:00.000Z,Fire Suppression,AZ,Arizona                       ,Fire,1996-06-27T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-07-16T00:00:00.000Z,9,,,,,246e9fc1-91b4-4384-a3a3-5a597516affc,aeb7b8ccd08aef54bc7f119f8dbddc8fb45a782d,2023-09-28T23:41:26.075Z
1122,1996-06-24T00:00:00.000Z,FLOODING,1996-05-02T00:00:00.000Z,1996-06-24T00:00:00.000Z,Major Disaster,OH,Ohio                          ,Flood,1996-06-25T00:00:00.000Z,2002-10-29T00:00:00.000Z,2002-10-04T00:00:00.000Z,5,0,0,1,1,62334166-9ed7-4846-a994-09ee452f34b7,8ba19abe277edc1242f60d7840b8ef0d94bbf19f,2023-09-28T23:41:26.075Z
1121,1996-06-24T00:00:00.000Z,SEVERE STORMS AND FLOODING,1996-05-08T00:00:00.000Z,1996-05-28T00:00:00.000Z,Major Disaster,IA,Iowa                          ,Severe Storm,1996-06-25T00:00:00.000Z,2005-03-30T00:00:00.000Z,2005-03-17T00:00:00.000Z,7,0,0,1,1,c58ad9db-974d-4e89-a5ab-311a03395920,84c845bee60029485dcc84939fb22fae59439710,2023-09-28T23:41:26.075Z
2181,1996-06-21T00:00:00.000Z,PEAKS FIRE COMPLEX,1996-06-21T00:00:00.000Z,1998-07-16T00:00:00.000Z,Fire Suppression,AZ,Arizona                       ,Fire,1996-06-27T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-07-16T00:00:00.000Z,9,,,,,7b2b37a7-f5d9-4010-a0d7-66fadc885951,61f49e0cc053fd2d7810528ae5a2e3e8eb6e91d5,2023-09-28T23:41:26.075Z
1120,1996-06-18T00:00:00.000Z,"FLOODING, SEVERE STORMS",1996-06-12T00:00:00.000Z,1996-06-19T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Flood,1996-06-19T00:00:00.000Z,2004-04-09T00:00:00.000Z,2004-03-25T00:00:00.000Z,3,0,1,1,1,bea176d8-b6b0-48ad-bed4-613840e62233,d212253fd1d81afd59569425c0df307741b04d0f,2023-09-28T23:41:26.075Z
1119,1996-06-07T00:00:00.000Z,WILDLAND FIRES,1996-06-02T00:00:00.000Z,1996-06-15T00:00:00.000Z,Major Disaster,AK,Alaska                        ,Fire,1996-06-10T00:00:00.000Z,2004-06-17T00:00:00.000Z,2004-05-28T00:00:00.000Z,10,0,1,1,1,b5a90e6f-a8fe-4c1f-8b77-62af13af6d1c,16dc096cd4bc76af07832d7eeae46938e62b4cae,2023-09-28T23:41:26.075Z
2180,1996-06-05T00:00:00.000Z,MILLERS REACH #2 FIRE,1996-06-02T00:00:00.000Z,1996-06-02T00:00:00.000Z,Fire Suppression,AK,Alaska                        ,Fire,1996-06-06T00:00:00.000Z,2001-09-09T00:00:00.000Z,1999-04-29T00:00:00.000Z,10,,,,,f11d43cc-2975-4af1-9b3c-566d2fbe6369,29962643a09a6620b2f461e94192a3da9b855789,2023-09-28T23:41:26.075Z
1118,1996-06-05T00:00:00.000Z,"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03-12T00:00:00.000Z,1996-06-21T00:00:00.000Z,Major Disaster,ND,North Dakota                  ,Severe Storm,1996-06-05T00:00:00.000Z,2002-07-29T00:00:00.000Z,2002-07-19T00:00:00.000Z,8,0,0,1,1,4f4bbc6c-5f50-4e61-a460-0c5cb961815b,19bd312874893f6a648c2f5d8598f0f08abf3e2a,2023-09-28T23:41:26.075Z
1117,1996-06-01T00:00:00.000Z,"SEVERE STORMS, FLOODING AND TORNADOES",1996-05-28T00:00:00.000Z,1996-05-28T00:00:00.000Z,Major Disaster,KY,Kentucky                      ,Severe Storm,1996-06-03T00:00:00.000Z,2003-06-10T00:00:00.000Z,2003-05-15T00:00:00.000Z,4,0,1,1,1,055d0fce-7ec9-4ea5-a724-9c06eabdab22,d2fc6285abcfd47037c42a3d7a4b1a283177c1d8,2023-09-28T23:41:26.075Z
1116,1996-06-01T00:00:00.000Z,FLOODING AND SEVERE STORMS,1996-03-14T00:00:00.000Z,1996-06-17T00:00:00.000Z,Major Disaster,MN,Minnesota                     ,Flood,1996-06-03T00:00:00.000Z,2005-03-17T00:00:00.000Z,2005-03-09T00:00:00.000Z,5,0,0,1,1,6d30fa37-17bf-493d-b8e6-06cbe1e19ebf,144ba86cb199ea2601cd23055e54a1e06de47662,2023-09-28T23:41:26.075Z
2179,1996-05-24T00:00:00.000Z,PUDUCAH FIRE,1996-05-24T00:00:00.000Z,1996-05-24T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-06-03T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,1145b08b-5118-4407-95e8-97d74c9382de,6509397493d5b792884dc4426043f264b09d32da,2023-09-28T23:41:26.075Z
1115,1996-05-23T00:00:00.000Z,"FLOODING, HEAVY WINDS",1996-05-15T00:00:00.000Z,1996-06-10T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Flood,1996-05-29T00:00:00.000Z,2006-03-27T00:00:00.000Z,2006-03-08T00:00:00.000Z,3,0,1,1,1,a08c7fdf-8e6b-4803-bbc2-a87a6d23df15,1516cf77334f3fb271ad81ba5ab7ef43e7dd196c,2023-09-28T23:41:26.075Z
1114,1996-05-20T00:00:00.000Z,"SEVERE STORMS, MUDSLIDES, FLOODING",1996-04-16T00:00:00.000Z,1996-04-17T00:00:00.000Z,Major Disaster,ME,Maine                         ,Severe Storm,1996-05-20T00:00:00.000Z,2001-11-06T00:00:00.000Z,2001-09-28T00:00:00.000Z,1,0,0,1,1,318c30a6-116a-400e-826d-30e019c5e49d,8c64db1b3c784d3e8d81afb67aa24f4e1de5f344,2023-09-28T23:41:26.075Z
2178,1996-05-19T00:00:00.000Z,BUFFALO CREEK FIRE,1996-05-18T00:00:00.000Z,1996-05-18T00:00:00.000Z,Fire Suppression,CO,Colorado                      ,Fire,1996-05-20T00:00:00.000Z,2003-05-07T00:00:00.000Z,2000-02-14T00:00:00.000Z,8,,,,,e07af968-4992-4139-a428-93c78801ca00,e4cc333f4179e872d221b0accbd88ab2a90548bc,2023-09-28T23:41:26.075Z
1113,1996-05-16T00:00:00.000Z,"SEVERE STORMS, FLOODING, ICE JAMS, SOIL SATURATION",1996-03-01T00:00:00.000Z,1996-06-05T00:00:00.000Z,Major Disaster,MT,Montana                       ,Severe Storm,1996-05-20T00:00:00.000Z,2002-09-19T00:00:00.000Z,2000-05-08T00:00:00.000Z,8,0,0,1,1,00f00093-e1fe-4b67-82c2-8b5bb4dbcb1a,58b04ce14b9c69a9aa4a7c04fa5da46aedfeca76,2023-09-28T23:41:26.075Z
1112,1996-05-06T00:00:00.000Z,SEVERE STORMS AND FLOODING,1996-04-28T00:00:00.000Z,1996-05-17T00:00:00.000Z,Major Disaster,IL,Illinois                      ,Severe Storm,1996-05-07T00:00:00.000Z,2009-02-05T00:00:00.000Z,2009-01-26T00:00:00.000Z,5,0,1,1,1,74cbcfa3-a103-451c-aa98-eb661c7a14e7,d1466114328afef947bd43b17ecb694669e4513b,2023-09-28T23:41:26.075Z
2177,1996-05-05T00:00:00.000Z,HONDO FIRE,1996-05-05T00:00:00.000Z,1996-05-05T00:00:00.000Z,Fire Suppression,NM,New Mexico                    ,Fire,1996-05-08T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-04-03T00:00:00.000Z,6,,,,,a35960c0-5ade-41db-ad8a-5d1e889745f4,b2716f63914d6aca2a8abca6dba8f9c62764f692,2023-09-28T23:41:26.075Z
2176,1996-05-02T00:00:00.000Z,LONE FIRE,1996-05-02T00:00:00.000Z,1996-05-02T00:00:00.000Z,Fire Suppression,AZ,Arizona                       ,Fire,1996-05-08T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-12-07T00:00:00.000Z,9,,,,,d19b81a3-ad01-4182-bb89-b5ce7cce4853,66661583fe1136c46e2c856672a60a6f2b4e8403,2023-09-28T23:41:26.075Z
2175,1996-05-01T00:00:00.000Z,SPORTSMAN'S WORLD COMPLEX FIRE,1996-05-01T00:00:00.000Z,1996-05-01T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-05-02T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,556e1269-df80-42d0-9c24-73a665402a92,248ee6ae447745cda1c42c7811c1f8b23fe7ae9c,2023-09-28T23:41:26.075Z
2174,1996-04-25T00:00:00.000Z,NORTH MEMPHIS FIRE,1996-04-25T00:00:00.000Z,1996-04-25T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-07-03T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,e2e599d1-108d-41a6-9cf0-e39700fab0dd,ff16a4cdffdece8e43e24b4402a124ce0545e094,2023-09-28T23:41:26.075Z
1111,1996-04-23T00:00:00.000Z,SEVERE STORMS AND TORNADOES,1996-04-21T00:00:00.000Z,1996-04-22T00:00:00.000Z,Major Disaster,AR,Arkansas                      ,Severe Storm,1996-04-24T00:00:00.000Z,2010-05-06T00:00:00.000Z,2010-05-03T00:00:00.000Z,6,0,1,1,1,23f55ecc-3b60-4f15-a9d3-bfdb47a2b8d0,d781adac15cc4c214e751f2c4b1f318611858090,2023-09-28T23:41:26.075Z
1110,1996-04-23T00:00:00.000Z,SEVERE STORMS AND TORNADOES,1996-04-18T00:00:00.000Z,1996-04-19T00:00:00.000Z,Major Disaster,IL,Illinois                      ,Severe Storm,1996-04-25T00:00:00.000Z,2003-10-03T00:00:00.000Z,2003-09-23T00:00:00.000Z,5,0,1,1,1,37c83fb6-70e6-45a6-8af5-cec812ef2e82,348ef7b83781e494f92a78701d96dea08e4bfcc7,2023-09-28T23:41:26.075Z
